"imageurl","title","description","category","price","adurl"
"https://i.ebayimg.com/images/g/qxoAAOSwE~1b2B~6/s-l200.jpg","Ringenes mestre, Kurt Thyboe, emne: hobby og sport, Hæftet. Fra 1995","","","20 kr.","https://www.dba.dk/ringenes-mestre-kurt-thyboe/id-1049544634/"
"https://i.ebayimg.com/images/g/B0AAAOSwzGBb2B9L/s-l200.jpg","Licens til at vinde et  portræt af.  Ole  Olsen, Dan Phillipsen, emne: hobby og sport, Hæftet. Fra 2006","","","20 kr.","https://www.dba.dk/licens-til-at-vinde-et/id-1049544589/"
"https://i.ebayimg.com/images/g/oUoAAOSwW4db2B4H/s-l200.jpg","Ørnen fra Herning. Bogen om Bjarne Riis, Jørn Mader, emne: hobby og sport, Paperback. Fra 1995","","","20 kr.","https://www.dba.dk/oernen-fra-herning-bogen-om/id-1049544521/"
"https://i.ebayimg.com/images/g/thAAAOSwfX9b0ZUW/s-l200.jpg","Himlen over Everest, David Lagerchrantz, genre: roman, Indb. Fra 2007.","","","25 kr.","https://www.dba.dk/himlen-over-everest-david/id-1049378453/"
"https://i.ebayimg.com/images/g/Tm8AAOSwF31b0ZS-/s-l200.jpg","Det sidste spor, Charlotte Link, genre: krimi og spænding, Indb. Fra 2009","","","25 kr.","https://www.dba.dk/det-sidste-spor-charlotte/id-1049378325/"
"https://i.ebayimg.com/images/g/VxIAAOSw6dhb0ZOZ/s-l200.jpg","Sandhuse på Ærø, Frode Lund, emne: historie og samfund, Hæftet. Fra 1969. Illustreret af forfatteren. Et topografisk bidrag.","","","25 kr.","https://www.dba.dk/sandhuse-paa-aeroe-frode-lund/id-1049378178/"
"https://i.ebayimg.com/images/g/EvAAAOSwTHtb0ZL8/s-l200.jpg","Frankrigs skønne provinser, Ebba Friis-Jespersen, emne: rejsebøger, Hæftet. Fra 1982. Loire-Dalen. Bourgogne. Pe'rigord. Provence","","","20 kr.","https://www.dba.dk/frankrigs-skoenne-provinser/id-1049378098/"
"https://i.ebayimg.com/images/g/3nMAAOSwRIFb0ZKM/s-l200.jpg","Mallorca. Livsglædens ø, Erik Haaest, emne: historie og samfund, Hæftet. Fra 1973.","","","20 kr.","https://www.dba.dk/mallorca-livsglaedens-oe-erik/id-1049378022/"
"https://i.ebayimg.com/images/g/xK4AAOSwhhlb0ZEQ/s-l200.jpg","Perla, Carolina De Robertis, genre: roman, Hæftet. Fra 2013","","","25 kr.","https://www.dba.dk/perla-carolina-de-robertis/id-1049377787/"
"https://i.ebayimg.com/images/g/5a8AAOSw1Tdb0ZC5/s-l200.jpg","Den amerikanske sømand, Karsten Lund, genre: roman, Indb. Fra 2007. En Skagen krønike.","","","20 kr.","https://www.dba.dk/den-amerikanske-soemand/id-1049377748/"
"https://i.ebayimg.com/images/g/tk8AAOSwLmBb0ZBR/s-l200.jpg","Håbet var en fremmed, Robert Goddard, genre: roman, Indb. Fra 1995","","","20 kr.","https://www.dba.dk/haabet-var-en-fremmed-robert/id-1049377692/"
"https://i.ebayimg.com/images/g/~sIAAOSwORxb0Y~w/s-l200.jpg","Sergentens søn, Alan Sillitoe, genre: roman, Indb. Fra 1978","","","20 kr.","https://www.dba.dk/sergentens-soen-alan-sillitoe/id-1049377647/"
"https://i.ebayimg.com/images/g/v0EAAOSwVYRb0Y-W/s-l200.jpg","Vi, de druknede, Carsten Jensen, genre: roman, Hæftet. Fra 2006","","","25 kr.","https://www.dba.dk/vi-de-druknede-carsten/id-1049377581/"
"https://i.ebayimg.com/images/g/ItQAAOSw5Spb0Y3y/s-l200.jpg","Pigen der  legede med  ilden, Stieg Larsson, genre: krimi og spænding, Indb. Fra 2006. Andet bind i Millennium triologien.","","","25 kr.","https://www.dba.dk/pigen-der-legede-med-ilden/id-1049377365/"
"https://i.ebayimg.com/images/g/WXMAAOSwNCtb0Y2P/s-l200.jpg","Den gyldne flåde bind 1 & 2, Nicolas Gage, genre: roman, Indb. Fra 1975. Sælges samlet.","","","25 kr.","https://www.dba.dk/den-gyldne-flaade-bind-1-2/id-1049377281/"
"https://i.ebayimg.com/images/g/rkgAAOSwzINb0Y0X/s-l200.jpg","Udvalgte jydske digte, Anton Berntsen, genre: digte, Hæftet. Fra 1976. Ikke helt opsprættet.","","","20 kr.","https://www.dba.dk/udvalgte-jydske-digte-anton/id-1049377223/"
"https://i.ebayimg.com/images/g/LwMAAOSw8-lb0Ytt/s-l200.jpg","Middelhavet rundt på 80 dage, Jacques Berg, emne: historie og samfund, Hæftet. Fra 1977","","","20 kr.","https://www.dba.dk/middelhavet-rundt-paa-80-dage/id-1049376984/"
"https://i.ebayimg.com/images/g/nt0AAOSwRQFb0Ym4/s-l200.jpg","Drengen i kufferten, Kaaberbøl & Friis, genre: krimi og spænding, Indb. Fra 2008","","","25 kr.","https://www.dba.dk/drengen-i-kufferten-kaaberboel/id-1049376762/"
"https://i.ebayimg.com/images/g/CR8AAOSw~IFb0Ylq/s-l200.jpg","Paven af Indien, Ib Michael, genre: roman, Indb. Fra 2003.","","","25 kr.","https://www.dba.dk/paven-af-indien-ib-michael/id-1049376723/"
"https://i.ebayimg.com/images/g/eEEAAOSwxG9b0Yip/s-l200.jpg","Jaget af skæbnen, Jacqueline  Park, genre: roman, Indb. Fra 2000. Grazia dei Rossis hemmelige bog.","","","25 kr.","https://www.dba.dk/jaget-af-skaebnen-jacqueline/id-1049376652/"
"https://i.ebayimg.com/images/g/HhIAAOSwAE9b0YdD/s-l200.jpg","Hawkings Univers, Stephen  W. Hawking, emne: naturvidenskab, Indb. Fra 1988. De nyeste teorier om tiden og rummet.","","","25 kr.","https://www.dba.dk/hawkings-univers-stephen-w/id-1049376500/"
"https://i.ebayimg.com/images/g/~n4AAOSwseZb0Yb9/s-l200.jpg","Kodeord Romeo, Carolyn Hougan, genre: roman, Indb. Fra1992","","","20 kr.","https://www.dba.dk/kodeord-romeo-carolyn-hougan/id-1049376414/"
"https://i.ebayimg.com/images/g/8wwAAOSwaepb0Yar/s-l200.jpg","En fridag til fru Larsen, Martha Christensen, genre: roman, Indb. Fra 1978","","","20 kr.","https://www.dba.dk/en-fridag-til-fru-larsen/id-1049376372/"
"https://i.ebayimg.com/images/g/iysAAOSwRDpb0YZQ/s-l200.jpg","Knagsted, Gustav Wied, genre: roman, Indb. Illustreret af Arne Ungermann.","","","20 kr.","https://www.dba.dk/knagsted-gustav-wied-genre/id-1049376327/"
"https://i.ebayimg.com/images/g/vOMAAOSwq4Vb0YXp/s-l200.jpg","Et ordentligt ægteskab, Doris Lessing, genre: roman, Indb. Børn af vold . Anden bog. Fra 1979","","","20 kr.","https://www.dba.dk/et-ordentligt-aegteskab-doris/id-1049376304/"
"https://i.ebayimg.com/images/g/eOoAAOSwYcBb0YWc/s-l200.jpg","Elskeren, A. B.  Yehoshua, genre: roman, Indb. Fra 1980","","","20 kr.","https://www.dba.dk/elskeren-a-b-yehoshua/id-1049376250/"
"https://i.ebayimg.com/images/g/BhAAAOSwJiRb0YVR/s-l200.jpg","En Stjerne sag, Helen Fielding, genre: roman, Indb. Fra 1999","","","20 kr.","https://www.dba.dk/en-stjerne-sag-helen/id-1049376206/"
"https://i.ebayimg.com/images/g/szEAAOSw-pNb0YIZ/s-l200.jpg","Gøngehøvdingen og Dronningens vagtmester, Carit Etlar, genre: roman, Indb. 
Gjøngehøvdingen, 20kr.
Dronningens vagtmester, 20kr.","","","20 kr.","https://www.dba.dk/goengehoevdingen-og-dronningens/id-1049375977/"
"https://i.ebayimg.com/images/g/fcwAAOSwiiVb0YDy/s-l200.jpg","Mexico 86 Stjerner og højdepunkter, Rasmus Bech, emne: hobby og sport, Hæftet. Politikens forlag.","","","20 kr.","https://www.dba.dk/mexico-86-stjerner-og/id-1049375803/"
"https://i.ebayimg.com/images/g/ZmwAAOSwIDJb0YCU/s-l200.jpg","Afsted . Rejseeventyr i Nordcanada, Peter Bang, emne: historie og samfund, Indb. Fra 1985","","","20 kr.","https://www.dba.dk/afsted-rejseeventyr-i/id-1049375733/"
"https://i.ebayimg.com/images/g/-0AAAOSwP9Jb0X9e/s-l200.jpg","På sporet af en jæger, Søren Ervig, emne: jagt, Hæftet. Vildmarksliv. Fra 1994","","","25 kr.","https://www.dba.dk/paa-sporet-af-en-jaeger-soeren/id-1049375615/"
"https://i.ebayimg.com/images/g/r5UAAOSwnfRb0X7d/s-l200.jpg","Alexandra, E. E. P. Tisdall, genre: biografi, Prinsesse af Danmark, Dronning af England. Hæftet. Fra 2005 ","","","25 kr.","https://www.dba.dk/alexandra-e-e-p-tisdall/id-1049375574/"
"https://i.ebayimg.com/images/g/N~MAAOSw9GVb0X0X/s-l200.jpg","Den røde smed og andre historier, Søren Ryge Petersen, emne: historie og samfund, Indb. Fra 2008 3 oplag.","","","30 kr.","https://www.dba.dk/den-roede-smed-og-andre/id-1049375531/"
"https://i.ebayimg.com/images/g/zZwAAOSwfdNb0XzF/s-l200.jpg","Spies - et eventyr, Henrik Madsen, genre: biografi, Indb. Fra 1994","","","20 kr.","https://www.dba.dk/spies-et-eventyr-henrik/id-1049375311/"
"https://i.ebayimg.com/images/g/zxYAAOSw9sNb0XtR/s-l200.jpg","Ulrik Schultz  Gidsel for fred, Øjvind Kyrø, genre: biografi, Indb. Beretningen om 223 dage som gueillaens fange i Colombia. Fra 1997","","","25 kr.","https://www.dba.dk/ulrik-schultz-gidsel-for/id-1049375254/"
"https://i.ebayimg.com/images/g/39wAAOSwaepb0Xnl/s-l200.jpg","Italiens mad og vin, Ulla Kampmann, emne: mad og vin, Fernandos Nemi-køkken . Indb. Sign. Illustreret af forfatteren. Fra 1996","","","20 kr.","https://www.dba.dk/italiens-mad-og-vin-ulla/id-1049375086/"
"https://i.ebayimg.com/images/g/bUgAAOSwcWJbzHhI/s-l200.jpg","KITAJ - Paintings, Drawings, Pastels, John Ashbery, Joe Shannon, J. Livingston, T. Hyman, emne: kunst og kultur, -
with 108 illustrations, 17 in colour.
Hft. 23x29cm.","","","30 kr.","https://www.dba.dk/kitaj-paintings-drawings/id-1049255599/"
"https://i.ebayimg.com/images/g/9WUAAOSwoM5bytYO/s-l200.jpg","RUGENS SANGE, Jeppe Aakjær, emne: musik, -
en række af digterens kendteste sange, som har appelleret til skiftende generationers komponister og visesangere. 

Hft. 214sider. fra 1982. Som ny.
","","","25 kr.","https://www.dba.dk/rugens-sange-jeppe-aakjaer/id-1049194861/"
"https://i.ebayimg.com/images/g/ws8AAOSwgTRbyK1R/s-l200.jpg","The Great PETER - Schmeichel, Egon Balsby, emne: hobby og sport, -
han sætter landsholdsrekord - den karismatiske målmand - den mest vindende danske fodboldspiller.
Læs alt om PETER SCHMEICHEL - fortalt af Egon Balsby.
Indb.bog fra 1999, illustreret med fotos. Fin stand.","","","30 kr.","https://www.dba.dk/the-great-peter-schmeichel/id-1049148310/"
"https://i.ebayimg.com/images/g/eIsAAOSwNjxbxwNu/s-l200.jpg","Frygt, flugt og dæmoner, Eva Ingeborg Jensen, genre: krimi og spænding, -
Hft. 307sider. Fra 2013.","","","20 kr.","https://www.dba.dk/frygt-flugt-og-daemoner-eva/id-1049101970/"
"https://i.ebayimg.com/images/g/CM8AAOSwa29bxwL9/s-l200.jpg","Magnolia Dalen, Jill Marie Landis, genre: roman, Indb. Fra 2004. Historisk drama fra 1860' renes USA.","","","20 kr.","https://www.dba.dk/magnolia-dalen-jill-marie/id-1049101921/"
"https://i.ebayimg.com/images/g/2Z4AAOSwR~tbxwH-/s-l200.jpg","2 titler, Sherley Conran, genre: roman, 2 stk. Lili fra 1985
Silkehud . Fra 1982
Indb..
Sælges samlet for 20kr.","","","20 kr.","https://www.dba.dk/2-titler-sherley-conran/id-1049101857/"
"https://i.ebayimg.com/images/g/QIgAAOSwD~FbxwGC/s-l200.jpg","Rigets frue . Margrethe 1., Maria Helleberg, genre: roman, Paperback. Fra 2007, 3 udgave.","","","20 kr.","https://www.dba.dk/rigets-frue-margrethe-1/id-1049101688/"
"https://i.ebayimg.com/images/g/6nQAAOSwr4ZbxwEn/s-l200.jpg","Dagmar Maria Feodorovna, Maria Helleberg, genre: roman, Indb. Fra 2007","","","20 kr.","https://www.dba.dk/dagmar-maria-feodorovna-maria/id-1049101604/"
"https://i.ebayimg.com/images/g/GCMAAOSwarlbxwCq/s-l200.jpg","Min søns bror, Joseph Heller, genre: roman, Indb. Fra 1980","","","20 kr.","https://www.dba.dk/min-soens-bror-joseph-heller/id-1049101523/"
"https://i.ebayimg.com/images/g/n~MAAOSwt6NbxwBF/s-l200.jpg","Jagten efter lykken, Douglas Kennedy, genre: roman, Indb. Fra 2003. Om heksejagt i efterkrigens USA.","","","20 kr.","https://www.dba.dk/jagten-efter-lykken-douglas/id-1049101465/"
"https://i.ebayimg.com/images/g/pzEAAOSwDrpbxv~C/s-l200.jpg","Ulven i Banja Luka, Jens Henrik Jensen, genre: krimi og spænding, Indb. Fra 2003. 3. og sidste del af triologien med CIA agenten Jan Jordi Kazanski.","","","20 kr.","https://www.dba.dk/ulven-i-banja-luka-jens/id-1049101428/"
"https://i.ebayimg.com/images/g/uxUAAOSwfEdbxv23/s-l200.jpg","Tumult, Olafur Haukur Simonarson, genre: roman, Hæftet. Fra 1992.","","","20 kr.","https://www.dba.dk/tumult-olafur-haukur/id-1049101017/"
"https://i.ebayimg.com/images/g/DQIAAOSwm1dbxv1T/s-l200.jpg","Sangen om Troja, Colleen McCullough, genre: roman, Indb. Fra 1998","","","20 kr.","https://www.dba.dk/sangen-om-troja-colleen/id-1049100940/"
"https://i.ebayimg.com/images/g/HhMAAOSwvx1bxv0R/s-l200.jpg","Så mange synder, Margaret Pemberton, genre: roman, Indb. Fra 1991.","","","20 kr.","https://www.dba.dk/saa-mange-synder-margaret/id-1049100890/"
"https://i.ebayimg.com/images/g/y7sAAOSwxB5bxvyY/s-l200.jpg","Cirklens ende, Tom Egeland, genre: roman, Indb. Fra 2005.","","","20 kr.","https://www.dba.dk/cirklens-ende-tom-egeland/id-1049100844/"
"https://i.ebayimg.com/images/g/kXwAAOSwhntbxvw0/s-l200.jpg","Den uskyldige, Harlan Coben, genre: krimi og spænding, Paperback. Fra 2008.","","","20 kr.","https://www.dba.dk/den-uskyldige-harlan-coben/id-1049100754/"
"https://i.ebayimg.com/images/g/oM4AAOSweTlbxvu0/s-l200.jpg","Body finder. Ekko fra de døde, Kimberly Derting, genre: krimi og spænding, Hæftet. 2011.","","","20 kr.","https://www.dba.dk/body-finder-ekko-fra-de-doede/id-1049100697/"
"https://i.ebayimg.com/images/g/AUUAAOSwKwhbxvr1/s-l200.jpg","Museets hemmelighed, Henry Chancellor, genre: roman, Indb. Fra 2010. Tom Scatterhorns forunderlige eventyr.","","","25 kr.","https://www.dba.dk/museets-hemmelighed-henry/id-1049100624/"
"https://i.ebayimg.com/images/g/xWQAAOSw2Jxbxvjy/s-l200.jpg","Fifty Shades . - Fanget., E.L.James, genre: roman, Paperback, 533sider. Fra 2013. Fin stand","","","25 kr.","https://www.dba.dk/fifty-shades-fanget/id-1049100194/"
"https://i.ebayimg.com/images/g/bU4AAOSwetBbxvgY/s-l200.jpg","Señor Peregrino, Cecilia Samartin, genre: roman, -
International bestseller. 
""Samartin skriver med en dejlig friskhed:
Bogen er lige dele fabel, kærlighedsroman og guide til åndelig healing.
Indb. 455sider. Fra 2014. Fin stand.","","","25 kr.","https://www.dba.dk/senor-peregrino-cecilia/id-1049100067/"
"https://i.ebayimg.com/images/g/-dgAAOSwDJNbxve9/s-l200.jpg","Tusind tønder  land, Jane Smiley, genre: roman, Indb. Fra 1998.","","","20 kr.","https://www.dba.dk/tusind-toender-land-jane/id-1049099996/"
"https://i.ebayimg.com/images/g/sdIAAOSwzc1bxvdv/s-l200.jpg","Datter, Jane Shemilt, genre: roman, Hæftet. Fra 2015.","","","25 kr.","https://www.dba.dk/datter-jane-shemilt-genre/id-1049099951/"
"https://i.ebayimg.com/images/g/dWQAAOSwfjVbxvb7/s-l200.jpg","Det 13. Spil, Morten Sabroe, genre: krimi og spænding, Hæftet. Fra 2010","","","25 kr.","https://www.dba.dk/det-13-spil-morten-sabroe/id-1049099911/"
"https://i.ebayimg.com/images/g/5R4AAOSwk-9bxvYM/s-l200.jpg","Sandheden, Peter James, genre: roman, Indb. Fra 1998.","","","25 kr.","https://www.dba.dk/sandheden-peter-james-genre/id-1049099745/"
"https://i.ebayimg.com/images/g/oGMAAOSwuZpbxvVY/s-l200.jpg","Vindens skygge, Carlos Ruiz Zafo'n, genre: roman, Indb. Fra 2006. Gåden om en mystisk bog fra borger krigen  i Spanien.","","","25 kr.","https://www.dba.dk/vindens-skygge-carlos-ruiz/id-1049099695/"
"https://i.ebayimg.com/images/g/b8QAAOSwFYJbxvSz/s-l200.jpg","Tora. Triologien, Herbjørg Wassmo, genre: roman, Indb. Fra 2000. 
Huset med den blinde glasveranda.
Det stumme rum.
Hudløs himmel.","","","30 kr.","https://www.dba.dk/tora-triologien-herbjoerg/id-1049099576/"
"https://i.ebayimg.com/images/g/vpoAAOSwHgRbxvPS/s-l200.jpg","Eriks bog, Lars Sund, genre: roman, -
Skildring af livet i en lille Finsk flække fra vinterkrigen mod russerne i 1939 og hele vejen op til det nye årtusinde.
Indb. 550sider. Fra 2006. Fin stand.","","","25 kr.","https://www.dba.dk/eriks-bog-lars-sund-genre/id-1049099447/"
"https://i.ebayimg.com/images/g/tK4AAOSw1iVbxvM1/s-l200.jpg","FÆDRENES LOVE, Scott Turow, genre: krimi og spænding, -
en spændende retssalskrimi - en imponerende bred samfundsfortælling, der sætter tressernes og halvfemsernes USA op mod hinanden.
Hft. 591sider. Fra 1999. Fin stand.","","","25 kr.","https://www.dba.dk/faedrenes-love-scott-turow/id-1049099361/"
"https://i.ebayimg.com/images/g/UpcAAOSwMJVbxvGs/s-l200.jpg","Exgangster , Josh Bazell, genre: krimi og spænding, Indb. Fra 2009","","","25 kr.","https://www.dba.dk/exgangster-josh-bazell/id-1049099126/"
"https://i.ebayimg.com/images/g/LGYAAOSwTY9bxvE5/s-l200.jpg","Kaptajn Corellis mandolin, Louis de Bernie'res, genre: roman, Indb. Fra 1996","","","20 kr.","https://www.dba.dk/kaptajn-corellis-mandolin/id-1049099059/"
"https://i.ebayimg.com/images/g/-OgAAOSwTFBbxvDH/s-l200.jpg","Ondskabens Høst, Robert Galbraith, genre: krimi og spænding, Indb. Fra 2015. En cormoran strike-roman","","","25 kr.","https://www.dba.dk/ondskabens-hoest-robert/id-1049098967/"
"https://i.ebayimg.com/images/g/FoEAAOSwNWhbxvBk/s-l200.jpg","Hemmelighedens hus, Ade'le Geras, genre: roman, Indb. Fra 2003.","","","25 kr.","https://www.dba.dk/hemmelighedens-hus-adele/id-1049098918/"
"https://i.ebayimg.com/images/g/3S0AAOSwXTJbxu~o/s-l200.jpg","Kvinden der fosvandt, Gillian Flynn, genre: krimi og spænding, Indb. Fra 2013.","","","25 kr.","https://www.dba.dk/kvinden-der-fosvandt-gillian/id-1049098837/"
"https://i.ebayimg.com/images/g/HM8AAOSwgKRbxu9x/s-l200.jpg","Krigsbytte, Aaron Elkins, genre: historie, Hæftet. Fra 2000. I anden verdenskrigs sidste dage.","","","20 kr.","https://www.dba.dk/krigsbytte-aaron-elkins/id-1049098775/"
"https://i.ebayimg.com/images/g/7yUAAOSwm1dbxu8G/s-l200.jpg","Toner i Sten, Marika  Cobbold, genre: roman, Indb. Fra 2000","","","25 kr.","https://www.dba.dk/toner-i-sten-marika-cobbold/id-1049098706/"
"https://i.ebayimg.com/images/g/2dMAAOSwXTJbxu4D/s-l200.jpg","Det tynde øl, Meghan D. Jacobsen, genre: roman, Indb. Om at være konge i  fra Saudi-Arabien. Fra 2000","","","20 kr.","https://www.dba.dk/det-tynde-oel-meghan-d/id-1049098655/"
"https://i.ebayimg.com/images/g/o7gAAOSwsshbxfkZ/s-l200.jpg","Tyge Brahe, Alex Wittendorff, emne: historie og samfund, -
Tycho Brahe (1546-1601) - er en af Danmarkshistoriens fremtrædende og farverige personligheder.
Bogen skildrer hans liv og virke og beskriver den samtid, han levede og tænkte i.
Hardback, 324sider, fra 2006. Fin stand.","","","25 kr.","https://www.dba.dk/tyge-brahe-alex-wittendorff/id-1049080282/"
"https://i.ebayimg.com/images/g/O2AAAOSwm1dbxGqx/s-l200.jpg","Amatør TEATER blot til lyst, Carsten Hansen, emne: hobby og sport, Fra 1989. Indb. 124sider, illustreret. Fin stand.","","","20 kr.","https://www.dba.dk/amatoer-teater-blot-til-lyst/id-1049038171/"
"https://i.ebayimg.com/images/g/gk8AAOSwQTRbxFEb/s-l200.jpg","BlekingegadeBetjenten, Anders-Peter Mathiasen og Jeppe Facius, emne: historie og samfund, Kriminalinspektør Jørn Moos fortæller sin historie om den nervepirrende opklaring af Blekingegadebandens mange forbrydelser.
Indb.bog fra 2007, som ny. 199sider, illustreret.","","","25 kr.","https://www.dba.dk/blekingegadebetjenten/id-1049034016/"
"https://i.ebayimg.com/images/g/we0AAOSw6-NbxE2R/s-l200.jpg","Flugten over Himalaya, Maria Blumencron, emne: historie og samfund, Tibets børn på vej i eksil. 
Fra 2005. Indb. 264sider, illustreret. Som ny.","","","25 kr.","https://www.dba.dk/flugten-over-himalaya-maria/id-1049033302/"
"https://i.ebayimg.com/images/g/uvwAAOSwhN5bwwbX/s-l200.jpg","KASKET KARL, Reg. Smythe, genre: humor, anden samling 1960. Hft. m.udv.brugsspor. En sjov gammel bog med humor og de kendte tegninger.","","","20 kr.","https://www.dba.dk/kasket-karl-reg-smythe/id-1048994376/"
"https://i.ebayimg.com/images/g/DM8AAOSw1cdbwwVw/s-l200.jpg","Practical Jokes og andet Pjank, Holbek & Qvist, genre: humor, Paperback i fin stand. 87sider, illustreret med tegninger","","","20 kr.","https://www.dba.dk/practical-jokes-og-andet/id-1048993929/"
"https://i.ebayimg.com/images/g/m-YAAOSwVE9bwwQ-/s-l200.jpg","Onkel Toms Jytte - Muntre Skolehistorier, Niels Vogel, genre: humor, Fra 1987. PB 71sider, illustreret med tegninger. som ny","","","20 kr.","https://www.dba.dk/onkel-toms-jytte-muntre/id-1048993551/"
"https://i.ebayimg.com/images/g/Mx4AAOSwapdbwwN0/s-l200.jpg","Rend mig i Traditionerne, Leif Panduro, genre: humor, Fra 1974 PB 172sider ","","","20 kr.","https://www.dba.dk/rend-mig-i-traditionerne-leif/id-1048993646/"
"https://i.ebayimg.com/images/g/jDMAAOSwAOxbvHyp/s-l200.jpg","Overgangsalderen. Det vi ikke taler om, Gail Sheehy, emne: krop og sundhed, Paperback. Fra 1996.
.
Tak for din interesse for bøger.
Kan afhentes i Strøby-Egede v/Køge 

eller ved køb for mindst 20kr., sender jeg gerne. 

Indtil 5kg sendes til afhentning i GLS.pakkeshop for 39kr
 eller til hjemmeadresse for 59kr

RABAT: 10% ved bogkøb for over 300kr.
Betaling med MobilePay eller bankoverførsel.

Se mine andre annoncer:
 https://www.dba....","","","10 kr.","https://www.dba.dk/overgangsalderen-det-vi-ikke/id-1048852389/"
"https://i.ebayimg.com/images/g/LyAAAOSwkQBbvHoe/s-l200.jpg","Den nye lokumsbog, Sten Wijkman Kjærsgaard & Ole Knudsen, genre: humor, Mere du ikke anede du gerne ville vide. 
Endnu en ufatteligt charmerende udgave af hovedorganet for nyttig viden oem iskolde facts, tarvelig sladder, fordomme og andre eviggyldige fornøjeligheder.
Af forfatterne bag ""Den store Lokumsbog. 
Fra 2000 - Paperback, 351sider, illustreret med tegninger.
Fin stand.","","","20 kr.","https://www.dba.dk/den-nye-lokumsbog-sten/id-1048852082/"
"https://i.ebayimg.com/images/g/DEgAAOSwC0dbvHjj/s-l200.jpg","Hvorfor mænd altid er i sidste øjeblik - , Allan & Barbara Pease, emne: familie og børn, - 
Hvorfor MÆND altid er i sidste ØJEBLIK - og KVINDER har styr på DET HELE. -
* Parforhold i julen - kønnenes kamp - og lidt om hvad du kan gøre ved det!
 Fra 2009. Hft. 254sider. Fin stand.","","","25 kr.","https://www.dba.dk/hvorfor-maend-altid-er-i-sidste/id-1048851960/"
"https://i.ebayimg.com/images/g/T8AAAOSw1SdbvHh7/s-l200.jpg","100 kortspil, Ingalill og Ulf Schenkmanis, emne: hobby og sport, Fra 2015. Indb. 286sider. Som ny.","","","25 kr.","https://www.dba.dk/100-kortspil-ingalill-og-ulf/id-1048851885/"
"https://i.ebayimg.com/images/g/TycAAOSwHcFbvHaf/s-l200.jpg","Vejen til  hjertet, Anne Larsen, emne: krop og sundhed, -
Kostomlægning - Selvinsigt og Motion.  
Fra 2000. Hft. 255sider. som ny.","","","35 kr.","https://www.dba.dk/vejen-til-hjertet-anne/id-1048851658/"
"https://i.ebayimg.com/images/g/cegAAOSwZl1bvHR7/s-l200.jpg","Spydspidsen, Preben Bengtsson, emne: historie og samfund, -
Dansk Metalarbejderforbunds 100års jubilæum i 1988.
I tekst og billeder fortælles om arbejderbevægelsens udvikling, fagligt og politisk, gennem 100år. 
Indb. 207sider, illustreret. Fin stand.","","","25 kr.","https://www.dba.dk/spydspidsen-preben-bengtsson/id-1048851391/"
"https://i.ebayimg.com/images/g/p~IAAOSwmFhbvHPf/s-l200.jpg","Musikalske fortællinger, Valdemar Lønsted, emne: musik, -
En anderledes musikhistorie, om  11 forskellige mesterværker, fra barokkens Italien over Wienerklassikens Østrig til det 20.århundredes Frankrig.
Indb.bog i fin stand fra 2001 - der har været indlagt en CD i bogen - den mangler desværre.","","","25 kr.","https://www.dba.dk/musikalske-fortaellinger/id-1048851315/"
"https://i.ebayimg.com/images/g/tl0AAOSwAI9bvHNv/s-l200.jpg","UDEN CIGAR- Peter Aalbæk Jensen, Kirsten Jacobsen, genre: biografi, -
Om Faderen, Sønnen og Filmkøbmanden, Peter Aalbæk Jensen. 
Hvad gemmer der sig bag cigarens røg?
Kirsten Jacobsen fortæller.
Hft. 276sider, illustreret. Fra 2001. Som ny.","","","30 kr.","https://www.dba.dk/uden-cigar-peter-aalbaek/id-1048851225/"
"https://i.ebayimg.com/images/g/Q9QAAOSwa9dbvHLz/s-l200.jpg","Islam, Jørgen Bæk Simonsen, emne: religion, Den Muslimske verden. Politikens bog om ISLAM er en vidtfavnende introduktion til den muslimske verden: Islam som personlig tro, kultur og verdensreligion. 
Hft. 429sider, illustreret. Fra 2008, som ny.","","","35 kr.","https://www.dba.dk/islam-joergen-baek-simonsen/id-1048851164/"
"https://i.ebayimg.com/images/g/UVQAAOSwfbhbvHKT/s-l200.jpg","Besættelsen 1940-45 - Freden forberedes, Erik Kjersgaard, emne: historie og samfund, -
Andet bind om dagligdagen i Danmark 1940-45.
Fra 1981. Indb. 335sider, illustreret. Fin stand.","","","35 kr.","https://www.dba.dk/besaettelsen-1940-45-freden/id-1048851101/"
"https://i.ebayimg.com/images/g/c5sAAOSwDOpbvHI8/s-l200.jpg","Digital fotografering, Thomas Nykrog, emne: hobby og sport, Politikens bog fra 2004. Indb. 239sider, illustreret. Fin stand.","","","50 kr.","https://www.dba.dk/digital-fotografering-thomas/id-1048851054/"
"https://i.ebayimg.com/images/g/7FoAAOSwAjpbvHHT/s-l200.jpg","24 øl, du skal smage før det bliver jul, Carsten Bertelsen, emne: mad og vin, Fra 2008. Indb. 119sider, illustreret. Som ny","","","35 kr.","https://www.dba.dk/24-oel-du-skal-smage-foer-det/id-1048851017/"
"https://i.ebayimg.com/images/g/y-kAAOSwR6BbvG6s/s-l200.jpg","The Waite Groupe's Turbo C Bible, Nabajyoti Barkakati, emne: it og grafik, Hæftet. Engelsk udgave . Fra 1989","","","50 kr.","https://www.dba.dk/the-waite-groupes-turbo-c/id-1048850678/"
